epoch,train,val,train_acc,val_acc
1,0.8620479581753413,0.7493033921718597,nan,nan
2,0.7036112332344056,0.7286185848712922,nan,nan
3,0.5935435401068794,0.8894404685497284,nan,nan
4,0.46882971432473924,0.7491469895839691,nan,nan
5,0.3956670029958089,0.7841582524776459,nan,nan
6,0.32998300045728685,0.7450834167003632,nan,nan
7,0.27806743645005755,0.7209702169895172,nan,nan
8,0.2274712203608619,0.8144111859798432,nan,nan
9,0.1790642136004236,0.8159529674053192,nan,nan
10,0.15023974047766792,0.8282783555984498,nan,nan
11,0.12658694783846539,0.8291882908344269,nan,nan
12,0.10967681053611968,0.8956922745704651,nan,nan
13,0.09051175355911255,0.8614124095439911,nan,nan
14,0.06965365823772218,0.8238920640945434,nan,nan
15,0.059041741051607664,0.8265507233142853,nan,nan
16,0.049435419999063014,0.8269884896278381,nan,nan
17,0.04082254532310698,0.786806172132492,nan,nan
18,0.03928473184506098,0.8205433332920075,nan,nan
19,0.040299070245689815,0.8635823512077332,nan,nan
20,0.03812453493061993,0.8307089018821716,nan,nan
21,0.03754782139841053,0.8228289139270782,nan,nan
22,0.03857060528463788,0.8274583756923676,nan,nan
23,0.04095357161429193,0.7928958225250244,nan,nan
24,0.03860127651029163,0.8191334915161133,nan,nan
25,0.032188262285457715,0.8241401827335357,nan,nan
26,0.03400154997905096,0.7974991202354431,nan,nan
27,0.03530779383248753,0.8189714956283569,nan,nan
28,0.030719039891329077,0.8158260202407837,nan,nan
29,0.026649442426860334,0.7893347752094269,nan,nan
30,0.028240406856768662,0.8151474845409393,nan,nan
31,0.02656967127074798,0.7852980136871338,nan,nan
32,0.024679594557318423,0.805533561706543,nan,nan
33,0.0281212019878957,0.8225940752029419,nan,nan
34,0.026889004583160084,0.7951661038398743,nan,nan
35,0.029185119304392073,0.8076578736305237,nan,nan
36,0.035127026641534435,0.8016428649425507,nan,nan
37,0.030282820529407926,0.7957186627388001,nan,nan
38,0.02839033999376827,0.8206893777847291,nan,nan
39,0.027138382150895066,0.8026962900161743,nan,nan
40,0.026785910411013497,0.8089836692810058,nan,nan
41,0.02310457365380393,0.7820260250568389,nan,nan
42,0.02263385691990455,0.8037784576416016,nan,nan
43,0.025488591697067024,0.7918312978744507,nan,nan
44,0.026287769791152743,0.7768084967136383,nan,nan
45,0.02628028550495704,0.7981062602996826,nan,nan
46,0.031624939661059115,0.8043161988258362,nan,nan
47,0.03148392576724291,0.8491070652008057,nan,nan
48,0.03082003511902359,0.7998896753787994,nan,nan
49,0.023470981253518,0.8100878083705902,nan,nan
50,0.019655971427758535,0.7826931977272034,nan,nan
